loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,BAD,dtir1
cf,Female,nopre,type1,p4,l1,nopc,246500,4.99,0.4438,1458.82,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4320.0,CIB,736,CIB,65-74,to_inst,43.39788732,North,direct,0,40.0
cf,Male,nopre,type1,p1,l1,nopc,466500,4.625,0.1202,7486.5,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,7620.0,CIB,681,CIB,55-64,not_inst,68.80530973,North,direct,0,45.0
cf,Male,nopre,type1,p4,l1,nopc,596500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,12600.0,EQUI,830,EXP,45-54,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type1,p4,l1,nopc,306500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,6240.0,EQUI,565,EXP,45-54,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,246500,4.5,0.2011,5575.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3720.0,EXP,861,CIB,25-34,not_inst,88.66906475,south,direct,0,39.0
ncf,Male,nopre,type1,p3,l1,nopc,316500,4.5,0.318,1250.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,8280.0,CIB,650,CIB,45-54,to_inst,48.10030395,North,direct,0,13.0
cf,Joint,nopre,type1,p1,l1,nopc,396500,4.375,0.0152,0.0,360.0,neg_amm,not_int,not_lpsm,448000.0,sb,pr,home,1U,7260.0,CIB,519,EXP,25-34,not_inst,88.50446429,North,direct,0,37.0
cf,Male,nopre,type3,p4,l1,nopc,106500,3.49,-0.3058,20.63,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,7301.624987741493,CIB,639,CIB,>74,to_inst,77.17391304,North,direct,0,37.05157872662454
cf,Sex Not Available,pre,type3,p1,l1,nopc,316500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,3480.0,EQUI,532,EXP,45-54,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p4,l1,nopc,736500,4.75,0.2787,385.28,360.0,not_neg,not_int,not_lpsm,1878000.0,sb,ir,home,3U,19380.0,CIB,672,EXP,55-64,not_inst,39.2172524,North,direct,0,23.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,166500,3.875,0.3277,4550.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,2340.0,CRIF,513,CIB,65-74,to_inst,57.8125,south,direct,0,47.0
cf,Female,nopre,type1,p1,l1,nopc,246500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,529023.0658963555,sb,pr,home,1U,3480.0,EQUI,689,EXP,25-34,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Joint,pre,type1,p1,l1,nopc,206500,3.875,0.4206,2750.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5220.0,CIB,898,EXP,55-64,to_inst,50.6127451,North,direct,0,43.0
cf,Sex Not Available,pre,type3,p4,l1,nopc,356500,3.49,-0.2678,0.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7301.624987741493,CIB,712,CIB,35-44,not_inst,99.58100559,south,direct,0,37.05157872662454
cf,Sex Not Available,nopre,type1,p1,l2,nopc,236500,4.056273024512094,0.36641514612813764,3409.544460592627,336.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,5100.0,CIB,590,EXP,<25,to_inst,88.24626866,south,direct,1,40.0
cf,Male,pre,type1,p2,l1,nopc,106500,3.99,1.3624,3250.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5220.0,EXP,582,EXP,>74,to_inst,38.30935252,North,direct,0,24.0
cf,Male,nopre,type1,p1,l1,nopc,266500,4.625,1.2151,9619.76,360.0,not_neg,not_int,not_lpsm,328000.0,sb,ir,home,1U,4320.0,CRIF,738,EXP,25-34,to_inst,81.25,North,direct,0,38.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,356500,3.625,0.8419,9747.16,240.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,10500.0,CRIF,858,EXP,35-44,to_inst,73.05327869,south,direct,0,33.0
cf,Sex Not Available,nopre,type1,p3,l2,nopc,446500,4.056273024512094,0.36641514612813764,3409.544460592627,348.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,9480.0,EQUI,731,EXP,35-44,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,366500,3.875,0.1731,1953.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,ir,home,2U,5940.0,CRIF,758,CIB,65-74,not_inst,53.27034884,North,direct,0,36.0
cf,Male,nopre,type1,p1,l1,nopc,36500,5.19,1.2643,937.51,360.0,not_neg,not_int,not_lpsm,58000.0,sb,pr,home,1U,2700.0,EXP,843,CIB,35-44,not_inst,62.93103448,North,direct,0,48.0
cf,Joint,nopre,type1,p4,l1,nopc,306500,3.625,-0.1865,2750.0,180.0,not_neg,not_int,not_lpsm,1338000.0,sb,pr,home,1U,7800.0,CRIF,844,EXP,55-64,not_inst,22.90732436,North,direct,0,39.0
cf,Male,nopre,type3,p4,l1,nopc,396500,2.75,-0.8838,2365.64,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7301.624987741493,EXP,652,CIB,45-54,not_inst,73.69888476,North,direct,0,37.05157872662454
cf,Joint,nopre,type1,p3,l1,nopc,436500,3.0,-0.3713,795.0,360.0,not_neg,not_int,not_lpsm,1508000.0,sb,pr,home,1U,9000.0,EXP,861,EXP,55-64,to_inst,28.94562334,North,direct,0,25.0
cf,Sex Not Available,pre,type1,p3,l1,nopc,176500,4.25,0.1667,6657.5,360.0,not_neg,not_int,not_lpsm,258000.0,sb,sr,home,1U,4980.0,CRIF,835,EXP,>74,to_inst,68.41085271,south,direct,0,46.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,406500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,6060.0,CIB,500,EXP,55-64,to_inst,60.85329341,south,direct,1,42.0
cf,Joint,nopre,type1,p1,l1,nopc,456500,3.375,-0.2983,0.0,360.0,not_neg,not_int,lpsm,608000.0,sb,pr,home,1U,4620.0,CIB,810,EXP,25-34,not_inst,75.08223684,North,direct,0,49.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,296500,4.5,0.4911,3409.544460592627,300.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,6900.0,CIB,754,EXP,55-64,to_inst,59.53815261,south,direct,0,43.0
cf,Female,nopre,type1,p3,l1,nopc,306500,3.625,0.0466,8000.0,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,3300.0,CRIF,624,CIB,>74,to_inst,42.68802228,south,direct,0,42.0
cf,Sex Not Available,nopre,type3,p4,l1,nopc,256500,3.5,-0.1974,2825.73,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,7301.624987741493,EXP,874,CIB,65-74,to_inst,99.41860465,south,direct,0,37.05157872662454
cf,Sex Not Available,nopre,type1,p3,l1,nopc,156500,3.99,0.5109,4400.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3360.0,CIB,729,CIB,>74,to_inst,30.80708661,south,direct,0,29.0
cf,Joint,nopre,type1,p3,l1,nopc,326500,4.25,0.4065,1556.25,180.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,6780.0,CIB,835,EXP,45-54,to_inst,49.62006079,North,direct,0,31.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,346500,3.99,0.4963,1250.0,360.0,not_neg,int_only,not_lpsm,408000.0,sb,pr,home,1U,4500.0,EXP,624,CIB,45-54,to_inst,84.92647059,south,direct,0,48.0
cf,Female,nopre,type1,p4,l1,nopc,246500,3.5,-0.0388,974.3,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6720.0,CRIF,723,CIB,55-64,not_inst,58.97129187,North,direct,0,24.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,336500,3.99,0.9245,3807.87,180.0,not_neg,not_int,not_lpsm,638000.0,sb,ir,home,1U,10500.0,CIB,783,CIB,55-64,to_inst,52.74294671,south,direct,0,47.0
cf,Male,pre,type3,p4,l1,nopc,416500,3.125,-0.5837,4145.09,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7301.624987741493,CRIF,823,CIB,55-64,not_inst,81.98818898,south,direct,0,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,116500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,240.0,EXP,868,CIB,45-54,to_inst,27.8708134,south,direct,1,18.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,186500,4.75,0.5168,2500.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,4380.0,CRIF,774,EXP,65-74,to_inst,34.66542751,south,direct,0,32.0
cf,Joint,nopre,type1,p3,l1,nopc,96500,4.5,1.2161,2665.84,180.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,8340.0,CRIF,867,EXP,35-44,to_inst,69.92753623,North,direct,0,43.0
ncf,Male,nopre,type1,p1,l1,nopc,606500,3.875,0.2558,7740.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,10260.0,EXP,598,CIB,25-34,not_inst,80.01319261,North,direct,0,36.0
cf,Joint,nopre,type1,p3,l2,nopc,346500,4.25,-0.1078,734.4,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,5220.0,CIB,677,EXP,65-74,not_inst,55.17515924,North,direct,0,38.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,256500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,6480.0,EQUI,855,EXP,35-44,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p1,l1,nopc,666500,4.125,0.5285,0.0,360.0,neg_amm,not_int,not_lpsm,788000.0,sb,pr,home,1U,13620.0,EXP,755,EXP,45-54,not_inst,84.58121827,North,direct,0,20.0
cf,Male,nopre,type1,p1,l1,nopc,306500,3.99,0.4322,8625.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5100.0,CRIF,551,CIB,35-44,to_inst,75.12254902,North,direct,0,42.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,296500,3.375,-0.2241,2419.05,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,6480.0,CRIF,730,CIB,35-44,to_inst,58.36614173,south,direct,0,44.0
cf,Joint,nopre,type1,p4,l1,nopc,556500,3.625,0.0604,1644.41,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,8460.0,EXP,509,EXP,55-64,not_inst,75.40650407,North,direct,0,48.0
cf,Female,nopre,type1,p4,l1,nopc,556500,4.5,0.2253,0.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,7560.0,EXP,565,CIB,35-44,not_inst,87.22570533,North,direct,0,49.0
cf,Joint,nopre,type1,p3,l1,nopc,256500,3.625,0.0523,4328.0,180.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,7260.0,CRIF,633,EXP,35-44,to_inst,75.88757396,south,direct,0,39.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,476500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,10620.0,EQUI,607,EXP,45-54,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p1,l1,nopc,366500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,6300.0,EQUI,728,EXP,55-64,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Female,pre,type1,p1,l1,nopc,286500,4.375,0.036,0.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,3540.0,CIB,892,CIB,55-64,not_inst,57.53012048,south,direct,0,45.0
cf,Joint,nopre,type1,p4,l1,nopc,406500,3.99,-0.038,0.0,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,6600.0,CIB,702,EXP,55-64,not_inst,56.61559889,North,direct,0,35.0
cf,Male,nopre,type1,p1,l1,nopc,336500,3.99,-0.0098,6136.08,360.0,neg_amm,not_int,not_lpsm,348000.0,sb,pr,home,1U,3300.0,EXP,614,CIB,35-44,to_inst,96.6954023,North,direct,0,42.0
cf,Joint,nopre,type1,p4,l1,nopc,606500,4.5,0.1874,3019.48,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,11280.0,CRIF,541,EXP,35-44,not_inst,84.47075209,south,direct,0,44.0
cf,Male,nopre,type1,p4,l1,nopc,276500,3.25,0.3373,6062.5,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4500.0,CRIF,895,CIB,25-34,to_inst,77.23463687,south,direct,0,44.0
cf,Male,nopre,type1,p1,l1,nopc,356500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,7800.0,EXP,570,CIB,45-54,to_inst,94.31216931,North,direct,1,49.0
cf,Female,nopre,type1,p4,l1,nopc,316500,3.99,0.3594,1120.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,ir,home,1U,1920.0,EXP,603,CIB,55-64,to_inst,50.39808917,North,direct,0,18.0
cf,Female,nopre,type1,p4,l1,nopc,596500,3.99,0.5772,11084.04,360.0,not_neg,int_only,not_lpsm,1058000.0,sb,ir,home,3U,5700.0,EXP,592,CIB,>74,not_inst,56.37996219,North,direct,0,36.0
cf,Male,nopre,type1,p3,l1,nopc,436500,3.875,0.177,0.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,4320.0,CIB,603,CIB,55-64,not_inst,45.56367432,North,direct,0,45.0
cf,Female,nopre,type1,p3,l1,nopc,376500,3.99,0.4252,2721.22,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,4800.0,CRIF,504,CIB,>74,not_inst,59.9522293,North,direct,0,32.0
cf,Male,pre,type1,p1,l1,nopc,76500,4.625,1.0175,833.66,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,1440.0,CIB,546,CIB,45-54,to_inst,98.07692308,central,direct,0,23.0
cf,Male,pre,type1,p4,l1,nopc,246500,3.75,0.4931,0.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3840.0,CRIF,830,CIB,45-54,not_inst,88.66906475,south,direct,0,49.0
cf,Female,nopre,type1,p3,l1,nopc,226500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,3120.0,CRIF,798,CIB,65-74,to_inst,87.79069767,North,direct,1,45.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,586500,4.125,0.6137,5637.5,360.0,not_neg,not_int,not_lpsm,1908000.0,sb,pr,home,1U,22620.0,CRIF,762,EXP,45-54,to_inst,30.73899371,south,direct,0,27.0
cf,Male,nopre,type1,p1,l1,nopc,676500,3.5,-0.0451,6000.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,10020.0,CIB,651,CIB,25-34,not_inst,89.24802111,North,direct,0,30.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,396500,3.875,-0.1262,2964.57,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7080.0,EXP,811,CIB,25-34,not_inst,78.0511811,south,direct,0,32.0
cf,Male,nopre,type1,p4,l1,nopc,286500,3.5,-0.217,2986.25,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,10740.0,EXP,831,CIB,45-54,to_inst,59.93723849,North,direct,0,27.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,306500,3.75,0.3333,5037.96,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6840.0,CRIF,603,CIB,45-54,to_inst,75.12254902,south,direct,0,43.0
cf,Joint,nopre,type1,p3,l2,nopc,386500,4.125,-0.0667,0.0,360.0,not_neg,not_int,not_lpsm,818000.0,sb,sr,home,1U,13080.0,EXP,840,EXP,45-54,not_inst,47.24938875,North,direct,0,44.0
cf,Female,nopre,type1,p1,l1,nopc,106500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,1560.0,CRIF,830,CIB,65-74,to_inst,48.85321101,North,direct,1,53.0
ncf,Joint,nopre,type1,p1,l1,nopc,516500,4.056273024512094,0.36641514612813764,3409.544460592627,324.0,neg_amm,not_int,not_lpsm,678000.0,sb,pr,home,1U,10800.0,CIB,675,EXP,45-54,to_inst,76.179941,North,direct,1,48.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,136500,3.99,0.6103,3920.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2760.0,CIB,888,CIB,45-54,to_inst,59.86842105,south,direct,0,36.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,196500,3.5,0.5498,3827.3,240.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,6540.0,CRIF,791,EXP,25-34,to_inst,59.90853659,south,direct,0,22.0
cf,Joint,nopre,type3,p3,l1,nopc,286500,3.5,-0.1952,5046.3,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4320.0,CIB,502,EXP,55-64,to_inst,84.76331361,central,direct,0,37.0
cf,Male,nopre,type1,p1,l1,nopc,286500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,6900.0,EQUI,597,EXP,35-44,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Joint,nopre,type1,p4,l1,nopc,576500,3.75,0.1727,257.16,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,8280.0,EXP,756,EXP,35-44,not_inst,76.05540897,south,direct,0,38.0
cf,Male,nopre,type3,p3,l1,nopc,336500,4.625,0.793,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4860.0,EXP,877,EXP,65-74,to_inst,76.82648402,central,direct,0,36.0
cf,Female,nopre,type1,p4,l1,nopc,566500,4.18,-0.1427,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,7920.0,CRIF,752,CIB,45-54,not_inst,74.73614776,south,direct,0,35.0
cf,Joint,nopre,type1,p1,l1,nopc,206500,3.875,0.3308,928.0,180.0,not_neg,not_int,not_lpsm,418000.0,sb,sr,home,1U,5220.0,CIB,863,EXP,65-74,not_inst,49.40191388,North,direct,0,46.0
cf,Male,nopre,type1,p1,l1,nopc,346500,4.99,0.225,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,3960.0,CIB,726,CIB,35-44,not_inst,79.10958904,North,direct,0,48.0
ncf,Sex Not Available,pre,type3,p3,l1,nopc,196500,3.99,1.4143,3839.96,180.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,7080.0,CIB,753,EXP,65-74,to_inst,99.24242424,south,direct,0,23.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,116500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,4980.0,EQUI,590,EXP,65-74,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p4,l1,nopc,426500,3.99,0.0072,2519.3,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,13560.0,CIB,693,EXP,35-44,not_inst,83.95669291,North,direct,0,13.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,256500,4.75,0.2769,1462.5,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5280.0,CRIF,658,EXP,55-64,to_inst,56.00436681,south,direct,0,26.0
cf,Joint,nopre,type1,p3,l1,nopc,326500,3.99,0.48,10750.0,240.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1U,6840.0,CIB,524,EXP,35-44,to_inst,76.28504673,central,direct,0,31.0
cf,Male,nopre,type1,p3,l1,nopc,306500,3.625,0.0772,3000.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,7140.0,EXP,889,CIB,45-54,not_inst,78.99484536,North,direct,0,33.0
cf,Male,nopre,type1,p4,l1,nopc,486500,4.125,-0.043,950.0,360.0,not_neg,not_int,not_lpsm,1388000.0,sb,pr,home,1U,5220.0,EXP,893,CIB,55-64,not_inst,35.05043228,south,direct,0,48.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,436500,4.625,0.5502,0.0,360.0,not_neg,int_only,not_lpsm,878000.0,sb,pr,home,1U,7500.0,CRIF,847,CIB,55-64,to_inst,49.71526196,south,direct,0,60.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,176500,3.625,0.6962,4047.02,240.0,not_neg,not_int,not_lpsm,308000.0,sb,sr,home,1U,9300.0,CIB,826,CIB,45-54,to_inst,57.30519481,south,direct,0,42.0
cf,Joint,nopre,type1,p4,l1,nopc,236500,3.0,0.0918,2203.76,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5640.0,EXP,619,EXP,45-54,not_inst,66.06145251,North,direct,0,28.0
cf,Female,nopre,type1,p4,l1,nopc,586500,3.625,0.007,0.0,360.0,not_neg,not_int,lpsm,1148000.0,sb,pr,home,1U,7560.0,CIB,755,CIB,55-64,not_inst,51.08885017,south,direct,0,42.0
cf,Joint,pre,type1,p4,l1,nopc,346500,4.375,0.7214,7260.13,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,6600.0,EXP,876,EXP,35-44,to_inst,68.20866142,North,direct,0,33.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,336500,3.99,0.6752,10148.75,324.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,9540.0,CIB,504,EXP,35-44,to_inst,76.82648402,south,direct,0,35.0
ncf,Male,nopre,type1,p4,l1,nopc,256500,4.25,0.2668,6779.19,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4320.0,CRIF,633,CIB,45-54,to_inst,78.20121951,south,direct,0,29.0
cf,Female,pre,type1,p3,l1,nopc,66500,5.375,1.3238,2275.0,360.0,neg_amm,not_int,not_lpsm,318000.0,sb,pr,home,1U,1140.0,CIB,872,CIB,65-74,to_inst,20.91194969,North,direct,0,47.0
cf,Joint,pre,type1,p1,l1,nopc,246500,3.75,0.1801,5590.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,sr,home,1U,12660.0,CRIF,688,EXP,25-34,to_inst,77.51572327,North,direct,0,30.0
cf,Joint,nopre,type1,p3,l1,nopc,156500,4.99,1.0518,2275.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,5580.0,CIB,776,EXP,>74,to_inst,63.10483871,North,direct,0,10.0
cf,Female,nopre,type1,p4,l2,nopc,596500,4.99,0.839,2985.0,360.0,not_neg,not_int,not_lpsm,1028000.0,sb,ir,home,1U,14040.0,CIB,806,CIB,55-64,not_inst,58.02529183,south,direct,0,23.0
ncf,Male,pre,type1,p1,l1,nopc,316500,4.56,0.813,0.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4020.0,CRIF,811,CIB,<25,not_inst,96.49390244,North,direct,0,41.0
cf,Female,nopre,type1,p3,l1,nopc,106500,4.5,0.7078,3152.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,1860.0,CIB,589,CIB,55-64,to_inst,19.08602151,south,direct,0,42.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,96500,4.56,0.5722,2838.88,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2520.0,EXP,838,CIB,35-44,to_inst,75.390625,south,direct,0,30.0
cf,Female,nopre,type1,p1,l1,nopc,226500,3.5,-0.0072,5637.5,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5280.0,EXP,620,CIB,35-44,not_inst,87.79069767,south,direct,0,8.0
cf,Male,nopre,type1,p4,l1,nopc,366500,3.99,-0.193,950.0,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,4860.0,CIB,734,CIB,45-54,not_inst,43.21933962,south,direct,0,48.0
cf,Male,pre,type1,p1,l1,nopc,236500,3.75,0.1972,5902.5,360.0,not_neg,not_int,not_lpsm,288000.0,sb,sr,home,1U,18600.0,EXP,609,CIB,45-54,to_inst,82.11805556,south,direct,0,6.0
cf,Sex Not Available,nopre,type1,p1,l2,nopc,186500,4.056273024512094,0.36641514612813764,3409.544460592627,300.0,neg_amm,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,3720.0,EQUI,784,EXP,45-54,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,246500,4.125,0.1194,7768.5,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4500.0,CRIF,701,CIB,35-44,to_inst,88.66906475,North,direct,0,43.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,576500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,15120.0,EQUI,509,EXP,45-54,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p3,l1,nopc,296500,3.99,-0.1287,1030.68,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,3840.0,CRIF,864,EXP,45-54,not_inst,53.13620072,North,direct,0,43.0
cf,Female,nopre,type1,p2,l1,nopc,126500,3.99,0.4526,2968.75,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,1200.0,EXP,744,CIB,45-54,to_inst,38.56707317,North,direct,0,47.0
ncf,Sex Not Available,pre,type1,p1,l1,nopc,756500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,14880.0,EQUI,558,EXP,45-54,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,416500,4.0,0.1111,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4620.0,CIB,614,CIB,25-34,not_inst,92.96875,North,direct,0,45.0
cf,Joint,nopre,type1,p3,l1,nopc,286500,3.625,0.1839,5762.52,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,4140.0,CIB,705,EXP,45-54,not_inst,59.93723849,North,direct,0,42.0
cf,Male,nopre,type1,p3,l1,nopc,256500,3.875,0.5793,6189.78,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3420.0,CRIF,615,CIB,55-64,to_inst,69.70108696,south,direct,0,30.0
